campaign_id,campaign_objective,platform,ad_placement,device_type,operating_system,creative_format,creative_size,ad_copy_length,has_call_to_action,creative_emotion,creative_age_days,target_audience_age,target_audience_gender,audience_interest_category,income_bracket,purchase_intent_score,retargeting_flag,start_date,quarter,day_of_week,hour_of_day,campaign_day,quality_score,actual_cpc,impressions,clicks,conversions,ad_spend,revenue,bounce_rate,avg_session_duration_seconds,pages_per_session,industry_vertical,budget_tier,CTR,CPC,conversion_rate,CPA,ROAS,profit
CAMP_07672,Conversions,TikTok,Display Network,Desktop,iOS,Carousel,320x50,Short,False,Urgency,54,65+,All,Tech Enthusiasts,$50K-$100K,Medium,False,2024-02-26,1,Monday,2,86,5,1.1,20215,339,5,372.9,2850.25,50.33,99,1.87,SaaS,Medium,1.677,1.1,1.475,74.58,7.64,2477.35
CAMP_07673,App Installs,TikTok,Search,Tablet,macOS,Image,728x90,Long,True,Joy,43,18-24,Male,Tech Enthusiasts,$50K-$100K,Low,True,2025-11-01,4,Saturday,19,22,6,1.55,44103,3528,271,5468.4,51367.7,53.41,97,3.59,E-commerce,Medium,7.999,1.55,7.681,20.18,9.39,45899.3
CAMP_07674,Lead Generation,Google Ads,Search,Mobile,Windows,Carousel,1920x1080,Short,True,Neutral,27,18-24,Male,Business Professionals,$100K-$200K,Low,False,2025-04-22,2,Tuesday,1,81,5,4.82,277760,4149,22,19998.18,2333.32,75.65,81,2.59,Gaming,Medium,1.494,4.82,0.53,909.01,0.12,-17664.86
CAMP_07675,Lead Generation,LinkedIn,In-Stream Video,Mobile,iOS,Image,728x90,Long,True,Joy,16,18-24,Female,Tech Enthusiasts,$100K-$200K,Medium,False,2024-07-09,3,Tuesday,11,43,6,5.85,8795,183,4,1070.55,2969.69,57.46,82,2.27,Healthcare,Low,2.081,5.85,2.186,267.64,2.77,1899.14
CAMP_07676,Conversions,LinkedIn,Feed,Desktop,Windows,Story,1920x1080,Medium,False,Joy,61,25-34,Male,Business Professionals,$50K-$100K,Low,False,2025-12-22,4,Monday,13,15,3,3.96,19028,336,22,1330.56,3853.21,55.78,42,1.72,Gaming,Low,1.766,3.96,6.548,60.48,2.9,2522.65
CAMP_07677,Conversions,LinkedIn,Feed,Tablet,Windows,Image,320x50,Medium,True,Neutral,86,35-44,Male,Shoppers,>$200K,Low,False,2024-04-21,2,Sunday,1,1,2,11.45,27548,168,3,1923.6,2099.49,50.58,107,1.79,E-commerce,Medium,0.61,11.45,1.786,641.2,1.09,175.89
CAMP_07678,Engagement,Google Ads,Stories,Mobile,Android,Image,1920x1080,Medium,True,Neutral,67,35-44,All,Tech Enthusiasts,$50K-$100K,Medium,False,2024-07-22,3,Monday,5,17,3,2.91,45877,216,5,628.56,494.88,49.61,92,1.04,Gaming,Medium,0.471,2.91,2.315,125.71,0.79,-133.68
CAMP_07679,Brand Awareness,LinkedIn,Stories,Mobile,iOS,Text,300x250,Short,True,Trust,38,18-24,Male,Gamers,$50K-$100K,Medium,True,2024-11-13,4,Wednesday,5,79,7,9.11,102080,2195,27,19996.45,10281.93,74.84,31,1.67,Healthcare,Medium,2.15,9.11,1.23,740.61,0.51,-9714.52
CAMP_07680,Brand Awareness,Google Ads,Stories,Tablet,macOS,Image,300x250,Medium,False,Fear,64,35-44,All,Health & Fitness,<$50K,Medium,False,2025-05-17,2,Saturday,16,13,3,9.05,27194,57,0,515.85,0.0,67.19,66,2.94,Finance,High,0.21,9.05,0.0,0.0,0.0,-515.85
CAMP_07681,Engagement,Facebook,Feed,Tablet,Android,Image,1920x1080,Medium,True,Urgency,43,35-44,Male,Business Professionals,<$50K,Medium,True,2024-05-13,2,Monday,10,60,7,0.7,23245,520,20,364.0,6605.9,32.38,64,3.14,SaaS,Low,2.237,0.7,3.846,18.2,18.15,6241.9
CAMP_07682,Lead Generation,TikTok,Feed,Desktop,macOS,Image,728x90,Medium,True,Neutral,82,18-24,All,Tech Enthusiasts,$100K-$200K,Low,True,2025-09-18,3,Thursday,8,84,6,1.94,35898,1225,29,2376.5,13817.86,65.44,61,2.67,Education,Medium,3.412,1.94,2.367,81.95,5.81,11441.36
CAMP_07683,Conversions,TikTok,Stories,Tablet,iOS,Image,320x50,Short,True,Curiosity,14,18-24,Male,Health & Fitness,$50K-$100K,Medium,False,2024-03-07,1,Thursday,19,19,7,1.08,57799,1641,42,1772.28,26693.53,58.89,24,2.59,SaaS,Medium,2.839,1.08,2.559,42.2,15.06,24921.25
CAMP_07684,Lead Generation,Google Ads,In-Stream Video,Mobile,Android,Video,1080x1080,Long,True,Curiosity,64,25-34,Male,Gamers,<$50K,Medium,False,2025-05-13,2,Tuesday,16,8,5,6.44,37513,1138,62,7328.72,24406.86,52.84,218,2.0,SaaS,Medium,3.034,6.44,5.448,118.21,3.33,17078.14
CAMP_07685,Brand Awareness,LinkedIn,Stories,Desktop,iOS,Carousel,1080x1080,Short,True,Joy,63,45-54,Male,Tech Enthusiasts,$50K-$100K,Medium,False,2024-03-17,1,Sunday,8,30,5,14.2,26798,566,21,8037.2,3987.75,48.08,14,3.56,E-commerce,Medium,2.112,14.2,3.71,382.72,0.5,-4049.45
CAMP_07686,Conversions,Instagram,Feed,Desktop,Windows,Text,300x250,Medium,True,Curiosity,69,18-24,Female,Tech Enthusiasts,<$50K,Medium,False,2025-09-25,3,Thursday,1,73,4,0.94,57907,523,12,491.62,1135.39,62.13,10,4.92,E-commerce,Medium,0.903,0.94,2.294,40.97,2.31,643.77
CAMP_07687,Conversions,Google Ads,Search,Mobile,Other,Image,300x250,Short,True,Trust,49,18-24,Male,Gamers,$50K-$100K,Low,False,2025-06-14,2,Saturday,19,47,6,3.22,144971,1251,9,4028.22,2702.04,72.61,46,1.39,SaaS,Low,0.863,3.22,0.719,447.58,0.67,-1326.18
CAMP_07688,Lead Generation,Twitter,Feed,Mobile,Android,Image,1920x1080,Long,True,Curiosity,72,45-54,Female,Business Professionals,<$50K,Low,False,2025-09-01,3,Monday,8,87,5,1.82,171870,1570,11,2857.4,7434.12,81.66,23,2.0,Finance,High,0.913,1.82,0.701,259.76,2.6,4576.72
CAMP_07689,Lead Generation,TikTok,Feed,Mobile,iOS,Video,728x90,Short,True,Trust,52,25-34,Female,Business Professionals,$50K-$100K,High,False,2025-04-05,2,Saturday,13,13,7,1.2,13468,625,27,750.0,7920.99,52.58,79,5.08,E-commerce,Low,4.641,1.2,4.32,27.78,10.56,7170.99
CAMP_07690,Conversions,TikTok,Feed,Desktop,Android,Interactive,728x90,Long,True,Urgency,82,18-24,Female,Gamers,$100K-$200K,Medium,False,2024-05-15,2,Wednesday,11,32,4,0.81,43376,748,31,605.88,18553.04,51.32,108,3.6,Education,Medium,1.724,0.81,4.144,19.54,30.62,17947.16
CAMP_07691,Brand Awareness,Google Ads,Search,Mobile,macOS,Carousel,1920x1080,Short,True,Trust,23,55-64,Female,Business Professionals,$50K-$100K,Low,False,2024-11-09,4,Saturday,20,18,5,2.25,155166,1431,7,3219.75,3986.31,68.43,130,2.01,SaaS,High,0.922,2.25,0.489,459.96,1.24,766.56
CAMP_07692,App Installs,Google Ads,Display Network,Mobile,Windows,Image,300x250,Short,False,Urgency,32,25-34,Female,Shoppers,>$200K,High,True,2025-09-14,3,Sunday,7,47,6,4.52,34457,1082,60,4890.64,34209.64,41.64,170,3.81,E-commerce,Medium,3.14,4.52,5.545,81.51,6.99,29319.0
CAMP_07693,Lead Generation,Twitter,Search,Mobile,iOS,Carousel,300x250,Medium,True,Fear,48,25-34,Male,Health & Fitness,$50K-$100K,Low,False,2025-03-12,1,Wednesday,16,37,7,1.28,27593,563,4,720.64,1899.74,81.67,78,2.83,SaaS,Low,2.04,1.28,0.71,180.16,2.64,1179.1
CAMP_07694,Conversions,Facebook,Feed,Tablet,Other,Image,1920x1080,Long,True,Curiosity,12,65+,Female,Business Professionals,<$50K,Low,True,2024-06-05,2,Wednesday,8,9,5,2.33,109600,1087,16,2532.71,2864.23,68.8,98,3.2,E-commerce,Low,0.992,2.33,1.472,158.29,1.13,331.52
CAMP_07695,Engagement,Google Ads,Feed,Mobile,Windows,Video,1200x628,Medium,True,Curiosity,58,35-44,Female,Students,$100K-$200K,Low,False,2024-08-04,3,Sunday,15,60,5,3.72,132277,2976,52,11070.72,9887.51,61.65,64,2.4,Gaming,Medium,2.25,3.72,1.747,212.9,0.89,-1183.21
CAMP_07696,Conversions,LinkedIn,Feed,Desktop,iOS,Video,1920x1080,Long,True,Trust,24,55-64,Male,Business Professionals,$100K-$200K,Medium,False,2025-06-07,2,Saturday,0,51,5,8.06,6485,125,5,1007.5,2327.64,48.34,146,1.33,Education,Low,1.928,8.06,4.0,201.5,2.31,1320.14
CAMP_07697,Lead Generation,Google Ads,In-Stream Video,Mobile,Windows,Video,300x250,Short,True,Joy,3,25-34,Female,Tech Enthusiasts,$50K-$100K,Low,False,2024-03-13,1,Wednesday,14,62,5,1.71,334971,10688,209,18276.48,121749.11,72.21,83,1.53,Healthcare,High,3.191,1.71,1.955,87.45,6.66,103472.63
CAMP_07698,Conversions,TikTok,Search,Tablet,Android,Image,1920x1080,Long,True,Joy,86,35-44,Male,Tech Enthusiasts,$100K-$200K,Low,True,2024-02-29,1,Thursday,10,17,4,2.46,11225,110,2,270.6,1173.64,76.49,46,2.05,SaaS,Medium,0.98,2.46,1.818,135.3,4.34,903.04
CAMP_07699,Lead Generation,LinkedIn,Feed,Desktop,macOS,Image,1080x1080,Short,True,Joy,2,25-34,Female,Tech Enthusiasts,$100K-$200K,Low,False,2024-12-02,4,Monday,13,43,6,4.12,7527,295,8,1215.4,7359.12,53.85,96,3.17,Healthcare,Low,3.919,4.12,2.712,151.93,6.05,6143.72
CAMP_07700,Lead Generation,Twitter,Search,Tablet,Android,Image,1080x1080,Medium,True,Urgency,88,65+,All,Business Professionals,<$50K,High,False,2024-04-03,2,Wednesday,13,62,4,1.63,26122,172,4,280.36,1409.56,42.08,118,4.2,SaaS,Medium,0.658,1.63,2.326,70.09,5.03,1129.2
CAMP_07701,Engagement,TikTok,Stories,Desktop,macOS,Image,1080x1080,Short,True,Joy,8,35-44,Male,Business Professionals,$100K-$200K,Low,False,2025-08-27,3,Wednesday,16,36,7,0.42,103576,3069,56,1288.98,38594.43,50.89,149,1.87,SaaS,Medium,2.963,0.42,1.825,23.02,29.94,37305.45
CAMP_07702,Conversions,Google Ads,Sidebar,Mobile,macOS,Video,728x90,Long,True,Curiosity,1,35-44,Male,Gamers,<$50K,Low,False,2025-06-12,2,Thursday,21,32,10,4.8,287809,10416,409,49996.8,74032.41,58.86,134,1.38,Healthcare,High,3.619,4.8,3.927,122.24,1.48,24035.61
CAMP_07703,Conversions,Facebook,Display Network,Mobile,Windows,Carousel,1920x1080,Long,False,Urgency,46,25-34,Female,Tech Enthusiasts,$50K-$100K,Low,True,2025-08-06,3,Wednesday,0,2,6,1.18,32950,749,5,883.82,4370.9,89.0,10,2.68,Finance,Low,2.273,1.18,0.668,176.76,4.95,3487.08
CAMP_07704,Lead Generation,TikTok,Feed,Mobile,Android,Video,300x250,Medium,True,Urgency,4,18-24,All,Business Professionals,>$200K,Medium,True,2025-11-11,4,Tuesday,2,72,6,0.95,39602,3168,94,3009.6,51612.0,69.41,82,1.0,E-commerce,Low,8.0,0.95,2.967,32.02,17.15,48602.4
CAMP_07705,Brand Awareness,Facebook,Search,Mobile,Other,Image,320x50,Medium,False,Curiosity,72,18-24,Female,Business Professionals,$50K-$100K,Medium,False,2024-09-21,3,Saturday,12,82,1,1.35,116610,117,0,157.95,0.0,40.49,39,2.78,SaaS,Medium,0.1,1.35,0.0,0.0,0.0,-157.95
CAMP_07706,Brand Awareness,Instagram,Stories,Mobile,Android,Image,1080x1080,Medium,True,Fear,89,35-44,Female,Gamers,<$50K,Low,False,2024-09-07,3,Saturday,16,31,5,2.06,360065,1472,1,3032.32,439.73,76.53,28,3.22,Finance,Medium,0.409,2.06,0.068,3032.32,0.15,-2592.59
CAMP_07707,Conversions,TikTok,Feed,Mobile,macOS,Video,320x50,Long,True,Curiosity,32,45-54,Female,Tech Enthusiasts,$50K-$100K,Medium,False,2024-03-10,1,Sunday,15,31,7,1.79,206259,3857,17,6904.03,5484.41,63.44,27,3.01,SaaS,Medium,1.87,1.79,0.441,406.12,0.79,-1419.62
CAMP_07708,Conversions,Google Ads,Search,Mobile,iOS,Image,1920x1080,Medium,True,Curiosity,16,45-54,All,Health & Fitness,>$200K,Low,False,2024-04-27,2,Saturday,4,24,5,7.3,26811,323,8,2357.9,1981.48,79.89,81,2.76,Gaming,Low,1.205,7.3,2.477,294.74,0.84,-376.42
CAMP_07709,Lead Generation,Twitter,Stories,Mobile,Other,Carousel,1920x1080,Long,False,Trust,31,18-24,Female,Business Professionals,$50K-$100K,Medium,False,2024-09-14,3,Saturday,16,57,5,2.21,63554,630,1,1392.3,532.03,67.54,79,2.28,SaaS,Medium,0.991,2.21,0.159,1392.3,0.38,-860.27
CAMP_07710,Conversions,Google Ads,Feed,Mobile,macOS,Image,300x250,Medium,True,Joy,5,45-54,All,Business Professionals,<$50K,Low,False,2024-01-26,1,Friday,18,15,5,1.63,323554,6663,153,10860.69,35172.86,87.18,108,3.55,Healthcare,Medium,2.059,1.63,2.296,70.98,3.24,24312.17
CAMP_07711,Brand Awareness,Google Ads,Search,Mobile,macOS,Image,320x50,Medium,True,Fear,43,55-64,All,Students,$50K-$100K,High,False,2025-02-24,1,Monday,9,9,6,4.28,37221,606,43,2593.68,18922.81,23.9,219,6.93,Healthcare,Low,1.628,4.28,7.096,60.32,7.3,16329.13
CAMP_07712,Lead Generation,TikTok,Search,Desktop,iOS,Video,1920x1080,Medium,True,Joy,13,45-54,Male,Business Professionals,>$200K,Medium,False,2024-11-06,4,Wednesday,15,85,5,0.67,138790,11103,476,7439.01,268961.9,43.05,80,2.68,E-commerce,High,8.0,0.67,4.287,15.63,36.16,261522.89
CAMP_07713,Lead Generation,Twitter,Feed,Mobile,Android,Image,728x90,Medium,False,Joy,8,18-24,Female,Gamers,<$50K,Low,False,2025-06-17,2,Tuesday,15,54,6,3.03,67337,2230,12,6756.9,7540.83,64.29,94,2.82,Finance,Medium,3.312,3.03,0.538,563.07,1.12,783.93
CAMP_07714,Lead Generation,Facebook,Feed,Desktop,iOS,Text,1080x1080,Medium,False,Trust,11,35-44,Male,Business Professionals,>$200K,Low,False,2025-04-19,2,Saturday,7,80,5,2.04,70623,988,17,2015.52,20193.85,37.92,133,3.09,Healthcare,Medium,1.399,2.04,1.721,118.56,10.02,18178.33
CAMP_07715,Brand Awareness,Google Ads,Search,Mobile,iOS,Image,300x250,Medium,True,Fear,67,25-34,Male,Business Professionals,<$50K,Medium,False,2025-04-24,2,Thursday,16,49,5,5.59,14594,161,0,899.99,0.0,61.7,76,2.55,Gaming,Low,1.103,5.59,0.0,0.0,0.0,-899.99
CAMP_07716,Engagement,Facebook,Feed,Desktop,Android,Video,300x250,Medium,True,Joy,33,35-44,All,Tech Enthusiasts,<$50K,Low,False,2024-03-12,1,Tuesday,12,71,10,1.55,46812,3225,43,4998.75,14117.65,72.58,124,2.61,SaaS,Low,6.889,1.55,1.333,116.25,2.82,9118.9
CAMP_07717,Lead Generation,Facebook,Display Network,Mobile,Other,Carousel,300x250,Long,True,Joy,4,25-34,Female,Business Professionals,<$50K,Medium,True,2025-08-26,3,Tuesday,20,39,7,0.64,29063,643,6,411.52,1023.41,61.51,82,2.86,E-commerce,Medium,2.212,0.64,0.933,68.59,2.49,611.89
CAMP_07718,App Installs,Facebook,Feed,Desktop,Windows,Video,320x50,Short,False,Trust,22,35-44,All,Tech Enthusiasts,<$50K,High,False,2025-10-17,4,Friday,19,55,6,0.7,14331,1146,175,802.2,43929.88,17.85,81,5.81,E-commerce,Low,7.997,0.7,15.271,4.58,54.76,43127.68
CAMP_07719,Lead Generation,Google Ads,Feed,Desktop,Android,Text,320x50,Medium,True,Joy,58,25-34,Male,Students,>$200K,Low,True,2024-08-26,3,Monday,12,87,7,1.21,31844,385,11,465.85,13082.68,60.18,140,2.35,Healthcare,Medium,1.209,1.21,2.857,42.35,28.08,12616.83
CAMP_07720,Engagement,LinkedIn,Feed,Mobile,Other,Interactive,1920x1080,Short,True,Joy,60,18-24,All,Tech Enthusiasts,$100K-$200K,Low,False,2025-11-22,4,Saturday,9,36,7,6.89,43368,805,3,5546.45,1075.95,72.66,87,1.46,SaaS,Medium,1.856,6.89,0.373,1848.82,0.19,-4470.5
CAMP_07721,Conversions,Twitter,Stories,Mobile,Windows,Image,1920x1080,Medium,True,Fear,81,55-64,Male,Tech Enthusiasts,$50K-$100K,High,False,2025-08-03,3,Sunday,13,42,5,0.65,40063,119,1,77.35,464.68,43.7,40,4.07,Finance,Medium,0.297,0.65,0.84,77.35,6.01,387.33
CAMP_07722,Engagement,Facebook,Search,Mobile,macOS,Interactive,728x90,Short,False,Fear,26,35-44,Female,Business Professionals,<$50K,Medium,True,2025-09-01,3,Monday,10,89,5,1.02,29555,827,4,843.54,1800.68,75.77,139,2.31,SaaS,Medium,2.798,1.02,0.484,210.88,2.13,957.14
CAMP_07723,Brand Awareness,Google Ads,Stories,Desktop,macOS,Video,728x90,Medium,True,Urgency,15,55-64,All,Tech Enthusiasts,$50K-$100K,Low,False,2024-02-28,1,Wednesday,10,57,6,3.54,106958,3627,129,12839.58,37414.25,48.04,141,2.87,SaaS,Medium,3.391,3.54,3.557,99.53,2.91,24574.67
CAMP_07724,Conversions,Twitter,Feed,Tablet,Windows,Video,1920x1080,Medium,True,Trust,32,45-54,Female,Business Professionals,<$50K,High,True,2024-08-29,3,Thursday,12,3,8,1.6,153512,5689,276,9102.4,69217.52,24.92,141,6.12,E-commerce,High,3.706,1.6,4.851,32.98,7.6,60115.12
CAMP_07725,App Installs,TikTok,Display Network,Desktop,iOS,Image,1920x1080,Medium,True,Trust,53,25-34,Male,Students,$100K-$200K,Medium,False,2024-08-05,3,Monday,20,38,6,1.91,256773,5159,124,9853.69,105432.4,53.87,63,4.48,SaaS,Medium,2.009,1.91,2.404,79.47,10.7,95578.71
CAMP_07726,Brand Awareness,Instagram,Feed,Mobile,Other,Carousel,728x90,Medium,False,Urgency,61,35-44,Female,Students,$100K-$200K,Medium,False,2024-06-27,2,Thursday,2,72,3,1.21,65393,362,0,438.02,0.0,73.61,26,2.95,Gaming,Low,0.554,1.21,0.0,0.0,0.0,-438.02
CAMP_07727,Brand Awareness,Google Ads,Feed,Mobile,Android,Image,1920x1080,Medium,True,Joy,4,35-44,Male,Business Professionals,$50K-$100K,High,True,2024-01-25,1,Thursday,19,88,10,5.3,82047,2289,86,12131.7,23955.19,42.83,123,4.1,Healthcare,Medium,2.79,5.3,3.757,141.07,1.97,11823.49
CAMP_07728,Lead Generation,Google Ads,Feed,Desktop,Windows,Image,1920x1080,Medium,False,Joy,83,25-34,Female,Gamers,<$50K,Medium,True,2024-11-07,4,Thursday,13,87,4,4.96,105781,2187,230,10847.52,58817.41,39.17,153,3.15,Finance,Medium,2.067,4.96,10.517,47.16,5.42,47969.89
CAMP_07729,Engagement,Facebook,Feed,Mobile,macOS,Video,1080x1080,Medium,True,Trust,17,45-54,Male,Gamers,$50K-$100K,Low,True,2024-04-09,2,Tuesday,1,67,6,3.33,183947,5971,65,19883.43,22246.55,77.07,51,4.13,Education,High,3.246,3.33,1.089,305.9,1.12,2363.12
CAMP_07730,Lead Generation,LinkedIn,Stories,Tablet,iOS,Text,300x250,Medium,False,Urgency,81,45-54,All,Business Professionals,$50K-$100K,High,False,2024-09-16,3,Monday,9,21,6,12.92,10134,85,5,1098.2,1945.51,10.0,154,5.7,SaaS,Low,0.839,12.92,5.882,219.64,1.77,847.31
CAMP_07731,Lead Generation,Facebook,Feed,Mobile,Windows,Video,1920x1080,Long,False,Joy,12,18-24,Female,Gamers,>$200K,Low,False,2024-11-27,4,Wednesday,4,68,4,1.31,28241,1017,7,1332.27,5244.93,90.0,51,3.7,Healthcare,Low,3.601,1.31,0.688,190.32,3.94,3912.66
CAMP_07732,Brand Awareness,LinkedIn,Feed,Desktop,Android,Image,300x250,Medium,True,Fear,79,35-44,Female,Gamers,$100K-$200K,Medium,False,2025-04-10,2,Thursday,8,75,5,4.41,63742,1015,14,4476.15,2569.03,67.12,99,3.18,E-commerce,Medium,1.592,4.41,1.379,319.72,0.57,-1907.12
CAMP_07733,Brand Awareness,Google Ads,Display Network,Mobile,iOS,Video,1920x1080,Short,True,Joy,11,45-54,Male,Business Professionals,$50K-$100K,Low,False,2025-11-01,4,Saturday,18,33,7,2.51,191489,3020,19,7580.2,14926.63,69.99,73,2.81,Finance,Medium,1.577,2.51,0.629,398.96,1.97,7346.43
CAMP_07734,Conversions,Facebook,Feed,Mobile,iOS,Video,728x90,Short,True,Curiosity,14,18-24,Female,Health & Fitness,$100K-$200K,Medium,False,2025-05-11,2,Sunday,11,2,7,1.89,256740,13938,193,26342.82,163680.33,46.93,152,2.04,Healthcare,High,5.429,1.89,1.385,136.49,6.21,137337.51
CAMP_07735,Brand Awareness,LinkedIn,Display Network,Mobile,macOS,Video,1920x1080,Short,False,Trust,15,65+,Female,Shoppers,<$50K,Low,False,2024-01-17,1,Wednesday,7,4,5,6.91,43562,723,2,4995.93,613.98,79.53,58,2.97,Education,Low,1.66,6.91,0.277,2497.96,0.12,-4381.95
CAMP_07736,Conversions,Facebook,Search,Tablet,iOS,Image,1080x1080,Medium,True,Fear,13,35-44,Male,Students,<$50K,High,False,2025-01-16,1,Thursday,19,27,5,2.22,43955,458,31,1016.76,8444.56,28.75,198,5.65,E-commerce,Medium,1.042,2.22,6.769,32.8,8.31,7427.8
CAMP_07737,App Installs,LinkedIn,Feed,Desktop,macOS,Image,728x90,Short,True,Urgency,34,45-54,Female,Gamers,$50K-$100K,Low,False,2025-12-06,4,Saturday,17,26,5,4.05,6708,104,1,421.2,220.51,70.76,77,1.71,SaaS,Low,1.55,4.05,0.962,421.2,0.52,-200.69
CAMP_07738,Lead Generation,Facebook,Stories,Desktop,Windows,Image,1920x1080,Medium,True,Joy,5,35-44,All,Students,<$50K,Low,True,2024-04-25,2,Thursday,23,6,5,2.29,16104,511,14,1170.19,7332.06,61.86,98,3.11,Finance,Low,3.173,2.29,2.74,83.58,6.27,6161.87
CAMP_07739,Conversions,Facebook,Stories,Desktop,Windows,Carousel,300x250,Short,True,Urgency,70,25-34,All,Shoppers,<$50K,Medium,False,2025-06-07,2,Saturday,18,87,6,0.73,13029,205,5,149.65,2521.17,40.24,96,2.25,SaaS,High,1.573,0.73,2.439,29.93,16.85,2371.52
CAMP_07740,Brand Awareness,Facebook,Feed,Tablet,macOS,Interactive,320x50,Short,False,Joy,47,45-54,Male,Tech Enthusiasts,<$50K,Medium,False,2025-10-18,4,Saturday,0,18,5,2.11,12700,699,25,1474.89,6664.56,52.38,107,4.15,E-commerce,Low,5.504,2.11,3.577,59.0,4.52,5189.67
CAMP_07741,Conversions,Facebook,In-Stream Video,Mobile,Android,Video,1920x1080,Medium,True,Trust,43,25-34,Female,Tech Enthusiasts,<$50K,Medium,False,2024-02-15,1,Thursday,20,78,5,0.85,8446,350,9,297.5,2195.76,64.64,62,2.9,Education,Low,4.144,0.85,2.571,33.06,7.38,1898.26
CAMP_07742,Brand Awareness,Google Ads,Search,Mobile,Android,Video,1080x1080,Long,False,Trust,24,35-44,All,Business Professionals,$100K-$200K,Medium,True,2025-10-21,4,Tuesday,7,70,5,7.14,28452,700,16,4998.0,4545.84,57.5,58,1.89,Gaming,Low,2.46,7.14,2.286,312.38,0.91,-452.16
CAMP_07743,Conversions,LinkedIn,In-Stream Video,Mobile,iOS,Image,1920x1080,Short,False,Joy,44,35-44,Male,Health & Fitness,$100K-$200K,Low,False,2025-06-02,2,Monday,1,43,5,6.85,27395,373,4,2555.05,2453.61,63.93,66,1.6,Healthcare,Medium,1.362,6.85,1.072,638.76,0.96,-101.44
CAMP_07744,Lead Generation,Twitter,Display Network,Mobile,Windows,Image,1920x1080,Short,True,Neutral,49,18-24,All,Tech Enthusiasts,$100K-$200K,Low,False,2025-05-30,2,Friday,3,82,8,1.7,38608,1257,6,2136.9,5448.44,60.01,70,3.93,Finance,Medium,3.256,1.7,0.477,356.15,2.55,3311.54
CAMP_07745,Lead Generation,Facebook,Feed,Desktop,Windows,Video,728x90,Short,True,Trust,33,25-34,All,Gamers,>$200K,High,False,2026-01-07,1,Wednesday,1,80,7,2.09,6429,481,72,1005.29,29644.61,23.06,66,6.86,SaaS,Medium,7.482,2.09,14.969,13.96,29.49,28639.32
CAMP_07746,Conversions,Google Ads,Feed,Tablet,Android,Carousel,1080x1080,Short,True,Joy,2,25-34,Male,Tech Enthusiasts,$100K-$200K,Medium,False,2025-07-10,3,Thursday,2,48,6,4.41,174961,6387,644,28166.67,234916.73,24.71,192,3.83,Education,High,3.651,4.41,10.083,43.74,8.34,206750.06
CAMP_07747,Brand Awareness,Instagram,Feed,Mobile,Windows,Image,1920x1080,Short,True,Urgency,34,18-24,Female,Tech Enthusiasts,$50K-$100K,High,True,2024-12-06,4,Friday,21,50,7,1.79,24583,1304,63,2334.16,22683.38,43.61,103,5.12,SaaS,Medium,5.304,1.79,4.831,37.05,9.72,20349.22
CAMP_07748,Conversions,Google Ads,Display Network,Mobile,Android,Carousel,1080x1080,Short,True,Neutral,82,18-24,All,Shoppers,$50K-$100K,High,False,2025-02-11,1,Tuesday,5,86,3,8.67,5000,74,4,641.58,1018.25,51.9,138,4.42,SaaS,Low,1.48,8.67,5.405,160.4,1.59,376.67
CAMP_07749,Lead Generation,Google Ads,Display Network,Desktop,macOS,Image,728x90,Long,True,Joy,63,35-44,All,Students,$50K-$100K,Medium,False,2025-01-13,1,Monday,2,14,3,1.95,61572,430,21,838.5,9607.77,34.1,131,2.84,SaaS,Low,0.698,1.95,4.884,39.93,11.46,8769.27
CAMP_07750,Conversions,Facebook,Stories,Mobile,Windows,Image,728x90,Medium,True,Joy,86,25-34,Male,Gamers,<$50K,Low,False,2025-07-20,3,Sunday,5,4,5,2.88,65094,678,3,1952.64,724.48,77.43,89,3.01,Healthcare,High,1.042,2.88,0.442,650.88,0.37,-1228.16
CAMP_07751,Brand Awareness,TikTok,Feed,Mobile,macOS,Text,1920x1080,Short,True,Trust,67,35-44,All,Gamers,$100K-$200K,High,True,2024-06-18,2,Tuesday,19,62,5,1.09,63669,420,9,457.8,5969.03,32.27,105,2.87,Finance,High,0.66,1.09,2.143,50.87,13.04,5511.23
CAMP_07752,Conversions,Google Ads,Feed,Desktop,Android,Video,300x250,Short,True,Joy,80,35-44,Female,Students,$50K-$100K,High,False,2025-08-09,3,Saturday,15,63,5,3.18,115907,1572,249,4998.96,80218.97,37.05,129,4.22,E-commerce,Low,1.356,3.18,15.84,20.08,16.05,75220.01
CAMP_07753,Brand Awareness,LinkedIn,Display Network,Mobile,macOS,Image,728x90,Medium,False,Joy,10,35-44,Male,Students,<$50K,High,True,2025-01-17,1,Friday,12,67,5,6.07,28820,555,9,3368.85,4549.85,40.2,101,3.22,SaaS,Low,1.926,6.07,1.622,374.32,1.35,1181.0
CAMP_07754,Lead Generation,Facebook,In-Stream Video,Mobile,Android,Video,1920x1080,Medium,True,Urgency,15,45-54,All,Business Professionals,$100K-$200K,Medium,False,2024-03-12,1,Tuesday,13,42,6,0.93,146548,7675,194,7137.75,83481.01,66.55,79,1.79,Education,High,5.237,0.93,2.528,36.79,11.7,76343.26
CAMP_07755,Lead Generation,Google Ads,Feed,Desktop,Windows,Image,300x250,Short,True,Curiosity,76,25-34,All,Business Professionals,<$50K,Low,False,2025-06-13,2,Friday,7,78,4,2.02,171405,1850,47,3737.0,15830.03,78.24,52,1.74,Healthcare,High,1.079,2.02,2.541,79.51,4.24,12093.03
